id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.NPLL32,FPKM.NPLL32,cov.NPLL34,FPKM.NPLL34,cov.NPLL44,FPKM.NPLL44,cov.NPLL46,FPKM.NPLL46,cov.NPLL56,FPKM.NPLL56,cov.NPLL61,FPKM.NPLL61,cov.NPSL15,FPKM.NPSL15,cov.NPSL24,FPKM.NPSL24,cov.NPSL29,FPKM.NPSL29,cov.NPSL36,FPKM.NPSL36,cov.NPSL50,FPKM.NPSL50,cov.NPSL58,FPKM.NPSL58,cov.PLL20,FPKM.PLL20,cov.PLL31,FPKM.PLL31,cov.PLL43,FPKM.PLL43,cov.PLL55,FPKM.PLL55,cov.PLL59,FPKM.PLL59,cov.PLL62,FPKM.PLL62,cov.PSL13,FPKM.PSL13,cov.PSL16,FPKM.PSL16,cov.PSL35,FPKM.PSL35,cov.PSL49,FPKM.PSL49,cov.PSL53,FPKM.PSL53,cov.PSL63,FPKM.PSL63
46680,transcript,0.932130826769719,0.0186541365099321,0.484704765571697,NC_052335.1,-,11307214,11313494,rna-XM_038968521.1,4,2293,gene-LOC120024305,LOC120024305,0,0,0,0,0.093764,0.065205,0,0,0,0,0.077628,0.174099,0,0,0,0,0.077191,0.188853,0,0,0,0,0,0,0.243349,0.44648,0,0,0,0,0,0,0.061928,0.177954,0.16485,0.34327,0.0628,0.126356,0.085914,0.150107,0.0942,0.204974,0,0,0.0471,0.085203,0,0
46692,transcript,0.97304431009719,0.0170540716681371,0.475223318091909,NC_052335.1,+,11534873,11573229,rna-XM_038968542.1,25,4861,gene-LOC120024323,LOC120024323,0.014812,0.039012,0,0,0.058218,0.040486,0.007406,0.022412,0,0,0.051841,0.116266,0,0,0,0,0.022218,0.054358,0.014812,0.036968,0,0,0,0,0.037029,0.067938,0,0,0,0,0,0,0.007406,0.021282,0.029624,0.061687,0,0,0.007406,0.01294,0,0,0,0,0,0,0,0
46721,transcript,1.06504497486851,0.0363319607932328,0.515925897533522,NC_052335.1,-,12710501,12776616,rna-XM_038968260.1,10,2350,gene-itpk1a,itpk1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07617,0.29307,0.079716,0.19503,0,0,0,0,0.237021,0.203972,0.02008,0.036841,0,0,0.030638,0.057557,0,0,0,0,0,0,0,0,0.045957,0.080295,0,0,0.030638,0.10345,0,0,0.030638,0.057691
46725,transcript,1.57777566016808,0.032439664746864,0.515925897533522,NC_052335.1,-,12792814,12794873,rna-XM_038967981.1,2,939,gene-si:dkeyp-55f12.3,si:dkeyp-55f12.3,7.408946,19.513904,5.50106,18.801919,10.449414,7.266689,7.239616,21.908772,6.637913,20.125767,3.816826,8.56014,3.544196,24.286285,5.182108,19.938592,3.766409,9.214758,9.954823,24.845532,6.662529,31.805329,16.447701,14.154309,2.483493,4.556541,9.617111,22.687769,9.147466,17.184696,11.441883,30.129852,3.660277,10.518011,1.799787,3.747733,4.16081,8.371741,4.167199,7.280817,8.783067,19.111503,8.969417,30.285416,11.333761,20.502612,17.629221,33.195469
46734,transcript,0.927514346340375,0.0168947604530432,0.474675230153194,NC_052335.1,+,13358108,13424285,rna-XM_038968113.1,22,2982,gene-ppp4r4,ppp4r4,0.036217,0.095389,0.059021,0.201726,0.083836,0.058301,0,0,0,0,0.108652,0.243678,0,0,0.04829,0.1858,0.060362,0.147679,0,0,0,0,0,0,0.120724,0.221496,0.024145,0.056961,0.081913,0.153884,0,0,0.02381,0.068419,0.105858,0.22043,0.014474,0.029122,0.060362,0.105463,0,0,0,0,0,0,0.024145,0.045465
46736,transcript,0.92562590984614,0.046435691786988,0.515925897533522,NC_052335.1,+,13444238,13456969,rna-XM_038968685.1,3,2735,gene-LOC120024446,LOC120024446,0.092139,0.242678,0.065814,0.224944,0.367824,0.255791,0.052651,0.159334,0,0,0.118099,0.264865,0,0,0.026325,0.101288,0.14479,0.354238,0.039488,0.098555,0,0,0.096527,0.083068,0.275686,0.50581,0.105302,0.248418,0.131627,0.247278,0.078976,0.207967,0.039488,0.113471,0.14479,0.301499,0.065814,0.132421,0.235832,0.412039,0.118464,0.257772,0.05192,0.175309,0.151005,0.273166,0.105302,0.198282
4674,transcript,0.961025669369862,0.0133199654695066,0.455485989097316,NC_052308.1,-,61433721,61441733,rna-XM_039016382.1,6,2788,gene-LOC120065395,LOC120065395,0,0,0,0,0.071019,0.049388,0,0,0,0,0.045014,0.100955,0,0,0,0,0.044463,0.108782,0,0,0,0,0.032281,0.02778,0.096485,0.177024,0.032281,0.076154,0,0,0,0,0,0,0.063845,0.132946,0,0,0.071019,0.124082,0,0,0,0,0,0,0,0
46770,transcript,1.60073124566645,0.0431709480632678,0.515925897533522,NC_052335.1,+,15080778,15082585,rna-XM_038968513.1,3,567,gene-LOC120024302,LOC120024302,2.948853,7.766777,4.784832,16.353944,3.037037,2.112004,2.342152,7.0879,1.928797,5.848,1.460317,3.275108,1.574956,10.792245,2.024691,7.790167,1.202822,2.94278,4.881834,12.184221,1.643739,7.846819,8.162257,7.024149,0,0,1.731922,4.085785,1.680776,3.157555,2.222222,5.851766,1.45679,4.186168,0,0,1.333333,2.682727,1.008818,1.762579,1.015873,2.210487,1.453263,4.906972,1.832451,3.314878,2.051147,3.862269
46776,transcript,1.04568368599071,0.023109243036056,0.50808878247383,NC_052335.1,-,15136531,15148629,rna-XM_038968882.1,7,1530,gene-LOC120024592,LOC120024592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04183,0.104401,0,0,0.117647,0.101243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034641,0.060524,0,0,0,0,0.069935,0.126511,0.094118,0.177222
4679,transcript,1.69896927070712,0.00835389332500491,0.420090611682224,NC_052308.1,-,61552928,61573519,rna-XM_039016416.1,9,2908,gene-LOC120065416,LOC120065416,1.839752,4.845594,1.766506,6.037691,8.785162,6.109341,3.628095,10.979464,5.308631,16.095461,1.956843,4.388686,1.651651,11.31779,4.517022,17.379618,1.94773,4.765245,3.679849,9.184272,2.985987,14.254392,17.497478,15.05771,3.175292,5.825806,5.079436,11.98292,5.398556,10.141885,4.226616,11.129926,2.422971,6.962543,1.436898,2.992082,3.046424,6.129545,4.770719,8.335271,6.894515,15.002111,5.498166,18.564668,9.363394,16.938246,14.320353,26.964937
46790,transcript,0.803071342348447,0.00365919558468619,0.389744915561346,NC_052335.1,+,15707610,15727170,rna-XM_038968789.1,6,2986,gene-LOC120024517,LOC120024517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106535,2.030194,0,0,0,0,0,0,0,0,0.30065,0.62605,0,0,0,0,0,0,0,0,0,0,0,0
46793,transcript,1.33873659875229,0.00199537193018595,0.389744915561346,NC_052335.1,+,15775328,15777624,rna-XM_038968328.1,2,1563,gene-LOC120024162,LOC120024162,0.43762,1.152617,0.618682,2.114576,3.784389,2.631724,0.50096,1.516022,0.778631,2.360764,0.802943,1.800791,0.299424,2.051776,0.571977,2.200729,1.054383,2.579615,1.034549,2.582057,0.78055,3.72616,4.286628,3.68892,1.055022,1.935681,1.243122,2.932655,0.918746,1.725983,0.914907,2.40922,0.895713,2.573881,1.148432,2.391403,1.486884,2.991679,1.884197,3.292018,2.368522,5.153782,1.444018,4.875756,1.879079,3.399227,1.678183,3.159985
4680,transcript,0.796136799457887,0.0061950314109589,0.403808705006152,NC_052308.1,+,61584036,61587247,rna-XM_039016428.1,6,1913,gene-LOC120065422,LOC120065422,1.482488,3.904621,1.019864,3.485765,5.969943,4.151593,0.798223,2.41561,0.966806,2.9313,1.698118,3.808434,0.392054,2.686515,0.554103,2.131957,1.648458,4.033057,0.779927,1.946564,0.608991,2.907178,4.35494,3.747707,3.316519,6.084919,1.908521,4.5024,1.681391,3.15871,1.457658,3.838443,1.057109,3.037662,3.266074,6.801012,1.944851,3.913129,2.816519,4.920946,1.916362,4.169905,0.607162,2.050095,2.779404,5.027902,1.401986,2.639911
46907,transcript,0.880522637590177,0.0419967373683698,0.515925897533522,NC_052335.1,+,18508083,18513251,rna-XM_038968846.1,9,2686,gene-angel2,angel2,0.080417,0.211805,0.053611,0.183236,0.807776,0.56174,0.067014,0.2028,0.040208,0.121908,0.18615,0.417486,0.028146,0.192868,0,0,0.080417,0.196745,0.053611,0.133804,0,0,0.4414,0.379853,0.570602,1.046901,0.143184,0.337786,0.054914,0.103163,0.09516,0.250584,0.145364,0.417712,0.462626,0.963335,0.189948,0.382184,0.576322,1.006934,0.291157,0.633543,0.092238,0.311443,0.263217,0.476156,0.09516,0.179184
46932,transcript,0.774536990683663,0.00684577725025948,0.411011739662593,NC_052335.1,+,19372468,19387080,rna-XM_038968158.1,19,4617,gene-LOC120024055,LOC120024055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.569201,2.879061,0,0,0,0,0,0,0,0,0.392914,0.818173,0.068195,0.137211,0,0,0,0,0,0,0,0,0,0
46934,transcript,1.94933059917563,0.00932344659635764,0.424526744378924,NC_052335.1,-,19387605,19395307,rna-XM_038968337.1,9,1833,gene-LOC120024168,LOC120024168,0.429607,1.131512,1.74354,5.959197,5.967268,4.149733,0,0,1.286924,3.901879,0,0,0.97736,6.697272,1.486361,5.718898,2.422048,5.925694,4.62275,11.537592,1.991817,9.508461,9.004987,7.749373,3.969177,7.282371,1.830448,4.318218,1.820348,3.419759,0.384178,1.011654,1.41844,4.075967,2.861429,5.958411,1.934914,3.893136,3.667211,6.407252,3.949536,8.593988,1.203831,4.064759,3.182019,5.756227,3.05892,5.759885
46943,transcript,0.608349254371271,0.0120684040199703,0.44628425200914,NC_052335.1,+,19961234,19964025,rna-XM_038968281.1,7,1566,gene-c29h1orf131,c29h1orf131,0.458493,1.207593,0.342912,1.172029,3.697318,2.571174,0.206258,0.624185,0.16092,0.4879,0.869732,1.950581,0,0,0,0,0.181992,0.445255,0.16092,0.401629,0,0,1.964531,1.690606,3.887931,7.133306,0.550447,1.298562,0.183269,0.344294,1.418902,3.736387,0.661558,1.901024,2.489144,5.183195,0.913154,1.837308,2.193806,3.832958,1.958493,4.26158,0.183908,0.620969,1.550447,2.804736,1.061941,1.999614
46950,transcript,0.823629517467149,0.0423111086047233,0.515925897533522,NC_052335.1,+,20021194,20044829,rna-XM_038968559.1,23,3358,gene-ttc13,ttc13,0.141757,0.373364,0.1341,0.458337,1.757739,1.22236,0.117034,0.354172,0.212627,0.644673,0.198035,0.444141,0.107207,0.734626,0.085765,0.329988,0.264443,0.646977,0.069684,0.173919,0.021441,0.102354,0.652918,0.561878,1.094699,2.008478,0.139369,0.328786,0.305539,0.573994,0.201013,0.529327,0.480792,1.381583,0.653365,1.360515,0.485706,0.977263,0.658577,1.150648,0.171531,0.373243,0.138773,0.46857,0.385646,0.697628,0.186706,0.351564
46982,transcript,0.942357130386832,0.0423624922635406,0.515925897533522,NC_052335.1,-,20761317,20839893,rna-XM_038968365.1,13,4911,gene-LOC120024184,LOC120024184,0.029322,0.077229,0,0,0.204447,0.142176,0.029322,0.088735,0.029176,0.08846,0.086744,0.194544,0,0,0.009978,0.038391,0.043779,0.107108,0.042965,0.107233,0.010996,0.052492,0.080432,0.069217,0.112604,0.206598,0.035901,0.084694,0.036115,0.067847,0.021991,0.057909,0.014661,0.042129,0.259214,0.539767,0.065771,0.132334,0.095093,0.166144,0.065363,0.142227,0.014661,0.049503,0.095296,0.172389,0.036652,0.069015
47000,transcript,3.15437550627893,0.000893024240225082,0.389744915561346,NC_052335.1,+,21600614,21602399,rna-XM_038968485.1,4,723,gene-LOC120024284,LOC120024284,1.194329,3.14566,5.645228,19.294667,12.421162,8.637873,2.603043,7.877417,2.859613,8.67018,1.091286,2.447468,1.233748,8.454148,2.84094,10.930753,1.961272,4.798376,19.930843,49.743968,3.261411,15.569201,25.275242,21.750978,0.694329,1.273907,1.906639,4.49796,3.576072,6.718113,1.885892,4.96611,0,0,0,0,4.795298,9.64836,4.567773,7.980689,3.049101,6.634687,4.815353,16.259136,8.332642,15.07363,3.004149,5.656752
47061,transcript,1.1871183616678,0.0490884521963644,0.515925897533522,NC_052335.1,+,23489810,23506440,rna-XR_005472877.1,3,803,gene-LOC120024612,LOC120024612,0.179328,0.472319,0.089664,0.30646,0.246575,0.171472,0.134496,0.407016,0,0,0,0,0,0,0.246575,0.948718,0.089664,0.219369,0.11208,0.279732,0.13325,0.636104,0.468244,0.402954,0,0,0,0,0.468867,0.880827,0,0,0,0,0,0,0,0,0.134496,0.234988,0,0,0.11208,0.37844,0.256538,0.464074,0.310087,0.583888
47068,transcript,1.00786928256455,0.0213218092435079,0.497598051796846,NC_052335.1,-,23650304,23766492,rna-XM_038968104.1,32,9883,gene-LOC120024019,LOC120024019,0,0,0,0,0.005464,0.0038,0,0,0,0,0,0,0,0,0,0,0.007083,0.017329,0.009107,0.02273,0,0,0.028888,0.02486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005464,0.009884,0.010928,0.020577
47082,transcript,1.46699234573743,0.00840081148664817,0.420090611682224,NC_052335.1,+,24200333,24203762,rna-XM_038968276.1,2,2246,gene-LOC120024126,LOC120024126,1.416296,3.730283,0.800534,2.736123,2.483972,1.727394,1.47106,4.451772,1.060329,3.214856,0.781167,1.751953,0.735085,5.037104,0.942119,3.624881,0.816118,1.996684,1.835263,4.580502,0.983304,4.69406,4.361309,3.753188,0.41919,0.769101,1.264025,2.981967,0.784061,1.47296,0.79675,2.098078,0.351736,1.010733,0.335708,0.699052,0.847952,1.706118,1.015138,1.773622,1.720614,3.743968,0.916518,3.094641,0.900935,1.629779,1.836153,3.457439
47100,transcript,0.960738676643635,0.00657670345998729,0.411011739662593,NC_052335.1,+,25410106,25443786,rna-XM_038968678.1,4,3616,gene-LOC120024440,LOC120024440,0,0,0,0,0.074392,0.051733,0,0,0,0,0.019912,0.044657,0,0,0,0,0,0,0,0,0,0,0.039823,0.03427,0.097926,0.179668,0,0,0,0,0,0,0,0,0.084347,0.175637,0.019912,0.040064,0.014795,0.025849,0,0,0,0,0,0,0.019912,0.037494
47102,transcript,0.920151149194228,0.0394096437007929,0.515925897533522,NC_052335.1,-,25452606,25480498,rna-XM_038968414.1,8,7395,gene-LOC120024218,LOC120024218,0.153888,0.405315,0.07167,0.244959,0.288979,0.200961,0.058012,0.175558,0.021771,0.066008,0.124856,0.280019,0.043543,0.298375,0.019473,0.074924,0.140771,0.344405,0.072481,0.1809,0.014469,0.069072,0.157539,0.135572,0.418932,0.768627,0.102231,0.241174,0.053414,0.100345,0.028938,0.076202,0.034077,0.097922,0.186883,0.38915,0.077214,0.155358,0.22211,0.388065,0.08979,0.195378,0.028398,0.095886,0.111831,0.202301,0.077485,0.145903
47103,transcript,0.884178947252384,0.0174678923311882,0.475497604830204,NC_052335.1,+,25483619,25543232,rna-XM_038968415.1,102,17806,gene-LOC120024219,LOC120024219,0.030271,0.079729,0.02224,0.076013,0.439852,0.30588,0.036392,0.110131,0.022184,0.067261,0.181456,0.406958,0.016118,0.110447,0.010109,0.038895,0.179406,0.438928,0.034202,0.085362,0.024261,0.115816,0.170224,0.146489,0.817533,1.499953,0.086769,0.204697,0.033303,0.062564,0.05661,0.149071,0.040408,0.116115,0.387903,0.807738,0.135235,0.272099,0.40906,0.714699,0.109851,0.23903,0.052286,0.176545,0.180052,0.325711,0.120128,0.226199
47127,transcript,0.923398140934007,0.040532337712213,0.515925897533522,NC_052335.1,+,26022852,26026585,rna-XM_038968419.1,2,879,gene-LOC120024224,LOC120024224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05544,0.135637,0,0,0,0,0,0,0.143808,0.263849,0,0,0,0,0,0,0,0,0.32963,0.686395,0,0,0,0,0,0,0,0,0.093206,0.168608,0,0
47135,transcript,0.99901942453858,0.018940250339909,0.485593635867851,NC_052335.1,+,26142723,26155305,rna-XR_005472840.1,32,1767,gene-LOC120024450,LOC120024450,0,0,0,0,0,0,0,0,0,0,0.00141,0.003162,0,0,0,0,0,0,0,0,0,0,0,0,0.002609,0.004787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47137,transcript,0.990827284580258,0.0390692878030892,0.515925897533522,NC_052335.1,+,26142723,26155305,rna-XR_005472843.1,33,1815,gene-LOC120024450,LOC120024450,0,0,0,0,0,0,0,0,0,0,0.01161,0.026038,0,0,0,0,0.01351,0.033053,0,0,0,0,0,0,0.013045,0.023934,0,0,0,0,0,0,0,0,0.025743,0.053605,0,0,0.008251,0.014416,0,0,0,0,0,0,0,0
47146,transcript,0.992293362519128,0.0448923766416696,0.515925897533522,NC_052335.1,+,26142723,26155305,rna-XR_005472854.1,32,1763,gene-LOC120024450,LOC120024450,0,0,0,0,0,0,0,0,0,0,0.017138,0.038436,0,0,0,0,0,0,0,0,0,0,0,0,0.013278,0.024362,0,0,0,0,0,0,0,0,0.009815,0.020438,0,0,0.017879,0.031238,0,0,0,0,0,0,0,0
472,transcript,1.4053298353513,0.00668670385183123,0.411011739662593,NC_052307.1,+,18897593,18903232,rna-XM_039001648.1,6,1407,gene-LOC120054193,LOC120054193,0.638948,1.68288,0.331201,1.132003,1.888415,1.313234,1.098792,3.325202,0.687989,2.085943,0.561478,1.259248,0.506752,3.472473,0.485785,1.869098,0.698159,1.70809,0.869225,2.169437,0.720096,3.437567,2.118337,1.822966,0.127932,0.234721,0.673774,1.589503,1.290366,2.424119,0.877754,2.311385,0.33049,0.949682,0.127932,0.266395,0.478537,0.962838,0.573205,1.001488,1.094122,2.380753,0.888415,2.999751,0.861407,1.558273,1.376688,2.592276
47244,transcript,1.56297458227351,0.0222700622210928,0.501637263074037,NC_052335.1,-,27743596,27744658,rna-XR_005472862.1,3,322,gene-LOC120024506,LOC120024506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947099,2.363797,0,0,1.114907,0.959449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.009317,2.196222,0,0,1.664596,3.01123,1.136646,2.140282
47278,transcript,1.40168950425719,0.00187314696655783,0.389744915561346,NC_052335.1,-,29188599,29219165,rna-XM_038968435.1,11,2077,gene-LOC120024241,LOC120024241,0.086663,0.228256,0.259027,0.885321,0.172845,0.120199,0.082812,0.250608,0.207992,0.63062,0.129995,0.291545,0.094608,0.648293,0.103996,0.400133,0.147328,0.360447,0.28936,0.722193,0.121329,0.579196,1.657679,1.42654,0.138662,0.254407,0.034665,0.081778,0.189215,0.355465,0.034665,0.091283,0,0,0,0,0.086663,0.17437,0.518055,0.905132,0.632643,1.376599,0.163698,0.55273,0.538276,0.973734,0.850265,1.601032
47293,transcript,0.723419544409091,0.0330468610925879,0.515925897533522,NC_052335.1,-,30055172,30077879,rna-XM_038968218.1,9,1962,gene-rnf8,rnf8,0.309378,0.814849,0,0,2.367737,1.646562,0.348624,1.055018,0.149745,0.454018,0.640163,1.435718,0,0,0,0,0.695209,1.700873,0,0,0,0,1.299181,1.118029,1.155793,2.120569,0,0,0.333093,0.625758,0.243119,0.640204,0.470438,1.35183,0.703642,1.465208,0.493667,0.993281,0.317035,0.553915,0.237879,0.517612,0,0,0.398441,0.720774,0.394495,0.742826
47299,transcript,0.820167683373551,0.0165968336813622,0.473876384990878,NC_052335.1,-,30093247,30103886,rna-XM_038968128.1,15,4448,gene-LOC120024035,LOC120024035,0.072842,0.191853,0,0,0.557329,0.387575,0.032374,0.097971,0.024056,0.072936,0.321942,0.722032,0,0,0,0,0.306205,0.74915,0,0,0,0,0.024281,0.020895,0.842176,1.545166,0.024281,0.057281,0.032374,0.060819,0.056205,0.148004,0,0,0.296897,0.618235,0.120054,0.241554,0.457059,0.798561,0,0,0,0,0.096673,0.17488,0,0
473,transcript,1.14023966683544,0.0185069181116863,0.484497826809721,NC_052307.1,-,18916204,18923458,rna-XM_039005924.1,5,3472,gene-tor2a,tor2a,0.340726,0.897414,0.413018,1.411643,1.742684,1.21189,0.331567,1.003399,0.535714,1.624254,0.342982,0.769219,0.197005,1.349959,0.486463,1.871707,0.421947,1.03232,0.5697,1.421874,0.289171,1.380434,0.995872,0.857012,0.596997,1.095329,0.487961,1.151151,0.574885,1.079996,0.331509,0.872961,0.290323,0.834259,0.45553,0.948559,0.52765,1.061656,0.687158,1.200584,0.703053,1.529807,0.485023,1.63769,0.878744,1.589635,0.731279,1.376984
47308,transcript,1.24731258704662,0.0493230772543615,0.515925897533522,NC_052335.1,-,30331204,30343088,rna-XM_038968278.1,6,1691,gene-LOC120024129,LOC120024129,2.159078,5.686644,1.745713,5.966624,9.947369,6.917558,1.911887,5.785817,4.066824,12.330374,3.081017,6.909914,0.892371,6.114892,3.204613,12.330015,2.875222,7.034413,3.948847,9.855645,2.841514,13.564712,13.747191,11.830346,2.648729,4.859704,2.57599,6.077029,3.743347,7.032361,3.070373,8.085198,2.722945,7.824535,4.558249,9.491734,3.274098,6.587635,3.583383,6.26079,5.289769,11.510266,1.99586,6.739061,5.528681,10.001305,5.59728,10.539566
4731,transcript,0.633596227045768,0.0109323589979183,0.436713875258115,NC_052308.1,+,62283400,62289920,rna-XM_039016668.1,11,1911,gene-LOC120065606,LOC120065606,1.317635,3.470427,1.306122,4.464158,8.989534,6.251465,0.736002,2.227314,1.418367,4.300406,3.081109,6.91012,0.243851,1.670967,0.798012,3.070418,3.153323,7.714804,1.026426,2.561783,0.317635,1.516314,6.088174,5.239267,10.663004,19.563741,3.742805,8.829668,2.516745,4.728031,2.177917,5.735098,2.488226,7.150057,9.577709,19.943857,3.221088,6.480977,6.811355,11.900615,2.811617,6.117934,1.274987,4.305019,5.336735,9.654077,2.562794,4.82569
47310,transcript,0.603617349880078,0.0436594842558355,0.515925897533522,NC_052335.1,+,30482988,30534110,rna-XM_038968825.1,25,3353,gene-LOC120024544,LOC120024544,0.249272,0.65654,0.257076,0.878653,5.310838,3.693241,0.431417,1.305569,0.453991,1.376474,2.288736,5.133035,0.03221,0.220716,0.229943,0.884725,1.593221,3.897916,0.260733,0.650745,0.090963,0.434236,3.389519,2.9169,11.037366,20.250594,1.321514,3.11759,0.68479,1.286466,0.324026,0.853256,1.174893,3.376121,13.946016,29.040071,1.828512,3.67905,6.322398,11.046322,2.396012,5.213599,0.289727,0.978269,5.863705,10.607358,1.16143,2.186949
47316,transcript,1.12714517865331,0.0365268911081866,0.515925897533522,NC_052335.1,-,30641506,30648195,rna-XM_038968757.1,10,2547,gene-tagapb,tagapb,0,0,0,0,0.169611,0.11795,0,0,0.041618,0.126183,0.125245,0.280892,0,0,0.127208,0.489443,0.077739,0.190193,0.097762,0.243997,0.042403,0.202422,0.960346,0.82644,0.077346,0.141909,0.070671,0.16672,0,0,0,0,0.042403,0.121847,0.070671,0.14716,0.09894,0.199072,0.04201,0.073399,0.141343,0.307555,0.04201,0.141848,0.168826,0.305404,0.056537,0.106458
47384,transcript,1.43197452569524,0.00699099794672109,0.412371027555129,NC_052335.1,+,31723881,31736482,rna-XM_038968896.1,9,2012,gene-LOC120024604,LOC120024604,0.482107,1.269788,0.514911,1.7599,1.232107,0.856827,0.536282,1.622915,0.714215,2.165458,0.831014,1.863747,0.178926,1.226074,0.605865,2.331116,0.937376,2.29335,1.321571,3.298415,0.572068,2.730917,4.895129,4.212575,0.322068,0.590908,0.500994,1.181897,0.88423,1.66114,0.345547,0.909927,0.161034,0.46274,0.160537,0.334289,0.427932,0.861019,0.744359,1.300524,0.713221,1.551932,0.452398,1.527531,1.207256,2.183909,0.73161,1.377607
47434,transcript,1.45695081439328,0.0281272789568997,0.515925897533522,NC_052335.1,+,33696118,33699142,rna-XM_038968569.1,4,1341,gene-LOC120024347,LOC120024347,9.206189,24.247537,5.223714,17.853986,10.676734,7.42477,6.2912,19.038643,5.879568,17.826509,4.824384,10.819829,3.144668,21.548555,5.109993,19.661123,4.451156,10.890035,9.494035,23.695484,4.310216,20.575946,11.832587,10.182705,2.225205,4.082652,3.912751,9.230588,6.146905,11.547755,4.976883,13.105601,2.248695,6.461751,1.919836,3.997713,3.935869,7.919149,4.805369,8.39581,4.951901,10.775082,4.973155,16.791957,7.776659,14.067865,7.236763,13.626679
47436,transcript,0.824674917948493,0.00241247868337591,0.389744915561346,NC_052335.1,+,33704764,33731402,rna-XM_038968908.1,15,4576,gene-LOC120024613,LOC120024613,0,0,0,0,0.574403,0.399449,0,0,0,0,0.07526,0.168788,0,0,0,0,0,0,0,0,0,0,0.231109,0.198884,0.593821,1.089502,0,0,0,0,0,0,0,0,0.44783,0.932525,0.042253,0.085015,0,0,0.088998,0.193655,0,0,0,0,0,0
47441,transcript,0.750969684806836,0.0276674067819558,0.515925897533522,NC_052335.1,-,34071104,34086700,rna-XM_038968876.1,20,2995,gene-LOC120024588,LOC120024588,0,0,0.019616,0.067045,1.920579,1.335601,0,0,0,0,0,0,0,0,0,0,0,0,0.052421,0.130834,0,0,0.325009,0.279691,1.854299,3.402139,0,0,0,0,0.121626,0.320277,0,0,1.31502,2.738293,0,0,0.865537,1.512243,0.349029,0.759469,0,0,0.686893,1.24258,0,0
47478,transcript,0.876582793129123,0.0462690681354428,0.515925897533522,NC_052335.1,+,36385261,36445773,rna-XR_005472820.1,11,2487,gene-LOC120024364,LOC120024364,0.036188,0.095313,0,0,0.523662,0.364163,0.077666,0.235035,0.093888,0.284663,0.272417,0.61096,0,0,0.021512,0.082769,0.166265,0.406778,0.028749,0.071753,0,0,0.556092,0.478553,0.636309,1.167456,0,0,0,0,0.013671,0.036,0.065139,0.187181,0.597084,1.24332,0.21351,0.429592,0.422341,0.737903,0.218175,0.474738,0,0,0.187747,0.339632,0.115802,0.218053
47491,transcript,1.14173154377427,0.0130861520051571,0.453724148725484,NC_052336.1,+,257914,261309,rna-XM_038969021.1,2,1036,gene-LOC120024741,LOC120024741,0,0,0,0,0.040541,0.028193,0,0,0.040541,0.122918,0,0,0,0,0,0,0.046332,0.113354,0.080438,0.200759,0.079794,0.380918,0.484234,0.416715,0,0,0,0,0,0,0.138996,0.366017,0,0,0,0,0.063707,0.128181,0.133205,0.232732,0.202381,0.440371,0.100386,0.338955,0.023166,0.041907,0.069498,0.130863
47525,transcript,1.70725665544929,0.0331210688606721,0.515925897533522,NC_052336.1,+,817653,821786,rna-XM_038969615.1,4,732,gene-LOC120025161,LOC120025161,11.345629,29.882458,11.083333,37.881414,10.400273,7.232515,10.650273,32.230218,9.4153,28.546643,4.909836,11.011475,5.448087,37.332528,9.356558,36.000136,4.75683,11.637886,17.273224,43.111006,7.45765,35.601048,28.443993,24.477893,2.155738,3.955199,7.073771,16.687764,10.639344,19.987382,9.886612,26.034365,3.193989,9.178106,1.650273,3.436397,3.562841,7.1686,5.625683,9.829041,8.59836,18.70959,10.004098,33.779037,10.374317,18.766991,10.80601,20.347499
47550,transcript,0.868637945557722,0.0400497746636146,0.515925897533522,NC_052336.1,-,1582859,1637901,rna-XM_038969862.1,28,5100,gene-LOC120025339,LOC120025339,0.137451,0.362023,0.088039,0.300906,0.378116,0.262948,0.087647,0.26524,0.114248,0.346393,0.533571,1.19666,0.045098,0.30903,0.12098,0.465481,0.417605,1.021697,0.116078,0.289711,0.094608,0.451636,0.459709,0.395609,1.019086,1.869748,0.162255,0.382776,0.164804,0.309606,0.052941,0.139409,0.138353,0.397565,0.915693,1.906766,0.089526,0.18013,0.346289,0.605027,0.201361,0.438151,0.161078,0.543883,0.529403,0.957682,0.259945,0.489471
